# timestamp tx ty tz qx qy qz qw
1311867188.504901171 -0.164040636 -0.112214682 -0.145429097 -0.051088024 -0.044315012 -0.061932285 0.995786416
1311867188.531434774 -0.056140485 -0.156408271 -0.195535079 -0.057197488 -0.061928393 -0.069583179 0.994007798
1311867188.563331842 -0.057113759 -0.166915356 -0.195844410 -0.059919186 -0.059819159 -0.068457347 0.994054803
1311867188.604580164 -0.053709164 -0.169387988 -0.192439956 -0.062077831 -0.058708867 -0.069320576 0.993928704
1311867188.631500006 -0.033481500 -0.173370853 -0.198175942 -0.061559767 -0.061068274 -0.067413817 0.993949917
1311867188.663336754 -0.003168624 -0.162904158 -0.203188756 -0.058747006 -0.064467437 -0.067324337 0.993911552
1311867188.703814030 -0.010146508 -0.203465952 -0.196981182 -0.065142629 -0.060855417 -0.069463037 0.993593449
1311867188.731584787 -0.001834175 -0.183683048 -0.205135706 -0.058362265 -0.058298607 -0.068972283 0.994202164
1311867188.763294458 0.021861191 -0.200574086 -0.210361137 -0.058869223 -0.058913989 -0.067165378 0.994259709
1311867188.804516077 0.059354510 -0.183489506 -0.220512504 -0.054887466 -0.060502486 -0.066482527 0.994437976
1311867188.831350088 0.040163276 -0.171403533 -0.225788737 -0.050618500 -0.051546080 -0.065405301 0.995240130
1311867188.863543987 0.095320686 -0.181122933 -0.226233914 -0.049652870 -0.057560969 -0.063435335 0.995086572
1311867188.901620388 0.071853076 -0.160268519 -0.216358744 -0.045279219 -0.050422694 -0.059291354 0.995937689
1311867188.931464672 0.091270292 -0.199262227 -0.228019886 -0.051128601 -0.050514954 -0.060354018 0.995586007
1311867188.963443756 0.108161092 -0.197880045 -0.230968764 -0.047793002 -0.051988301 -0.057788821 0.995828046
1311867189.005215645 0.125204774 -0.200182028 -0.236867430 -0.047362464 -0.053348344 -0.056132049 0.995871450
1311867189.031438351 0.144840356 -0.208485897 -0.232707375 -0.047824274 -0.054168275 -0.054971146 0.995869876
1311867189.063538790 0.161101120 -0.207932731 -0.230866036 -0.045930652 -0.054337219 -0.054409675 0.995980637
1311867189.102629185 0.184792562 -0.209421843 -0.226212785 -0.045176261 -0.056942649 -0.054748333 0.995851023
1311867189.131311893 0.161652642 -0.226798728 -0.237087043 -0.048681959 -0.049926584 -0.057144669 0.995927653
1311867189.163420439 0.201070028 -0.222092304 -0.230341987 -0.046957945 -0.055729885 -0.055953311 0.995770234
1311867189.201889515 0.207655237 -0.229208833 -0.227084590 -0.047836511 -0.055899935 -0.056735053 0.995674645
1311867189.231284618 0.256748784 -0.226560430 -0.225951223 -0.046622982 -0.062976371 -0.057887696 0.995243331
1311867189.263345480 0.196476493 -0.215711448 -0.232002193 -0.044263063 -0.051180496 -0.056124414 0.996128199
1311867189.304679155 0.271446702 -0.234779018 -0.223259004 -0.047059030 -0.065448715 -0.056642699 0.995134925
1311867189.331405163 0.254444590 -0.233383502 -0.222655235 -0.045477982 -0.062409402 -0.057551370 0.995351526
1311867189.363334656 0.261136463 -0.235052460 -0.220501709 -0.044409902 -0.063981718 -0.056636198 0.995352421
1311867189.405684471 0.289401574 -0.239682902 -0.218924637 -0.045205043 -0.068818725 -0.056295267 0.995013231
1311867189.431457758 0.291864159 -0.269905687 -0.221886228 -0.050870254 -0.069296910 -0.057071053 0.994662280
1311867189.463454008 0.292720258 -0.261501464 -0.217090579 -0.047593043 -0.068283067 -0.057466389 0.994871820
1311867189.505937099 0.311319886 -0.261562462 -0.218994426 -0.047282839 -0.070500674 -0.057526597 0.994728445
1311867189.531416655 0.330747515 -0.264558657 -0.214736753 -0.047743882 -0.073829540 -0.058229118 0.994423999
1311867189.563318729 0.327054691 -0.304047211 -0.227808855 -0.051792255 -0.072459163 -0.061265201 0.994139732
1311867189.599369526 0.380429062 -0.274880200 -0.215347487 -0.045798589 -0.081453278 -0.059823309 0.993825450
1311867189.631378174 0.380822254 -0.275422356 -0.199681367 -0.045730079 -0.080756513 -0.060795730 0.993826456
1311867189.663468838 0.429833876 -0.280349191 -0.193122344 -0.047066070 -0.087600364 -0.061558071 0.993137234
1311867189.699783564 0.448048906 -0.279624414 -0.197998818 -0.047033202 -0.088768141 -0.063489085 0.992913506
1311867189.731457949 0.443401353 -0.276180949 -0.194285415 -0.048508572 -0.087080124 -0.063068499 0.993018799
1311867189.763360500 0.487970250 -0.287140327 -0.183794034 -0.052729786 -0.093359010 -0.064255804 0.992156669
1311867189.799485922 0.473245832 -0.287984054 -0.184203800 -0.054892118 -0.088680184 -0.064071695 0.992480478
1311867189.831365824 0.514192563 -0.282507270 -0.176192265 -0.054553732 -0.094839794 -0.065428844 0.991840900
1311867189.863410473 0.528794229 -0.301372351 -0.167700319 -0.060380693 -0.096348128 -0.066302738 0.991299731
1311867189.899521112 0.517548400 -0.312949447 -0.172938204 -0.062803524 -0.093469109 -0.066851160 0.991387999
1311867189.931364059 0.574181826 -0.309184303 -0.160773726 -0.061322421 -0.103097901 -0.067681904 0.990469355
1311867189.963340282 0.588270001 -0.296897082 -0.155650414 -0.059487268 -0.104809848 -0.067824415 0.990391846
1311867189.999433517 0.586917937 -0.315797802 -0.162795202 -0.063010658 -0.103384182 -0.067925792 0.990316846
1311867190.031515598 0.602039568 -0.304354301 -0.148923763 -0.060047303 -0.105255512 -0.067874605 0.990307345
1311867190.063453913 0.600976935 -0.312704113 -0.152189546 -0.061769314 -0.103978722 -0.067965123 0.990330106
1311867190.099590063 0.617927767 -0.330214538 -0.150985398 -0.062613538 -0.106338780 -0.068569823 0.989984741
1311867190.131421804 0.641273539 -0.317369342 -0.140792446 -0.057868175 -0.109509815 -0.068020132 0.989965725
1311867190.163525105 0.650140338 -0.331277041 -0.139314246 -0.059359455 -0.110038735 -0.068845243 0.989761721
1311867190.199492455 0.656625693 -0.334717070 -0.131518596 -0.056781842 -0.111287386 -0.068359112 0.989807038
1311867190.231389284 0.674278435 -0.332527157 -0.133676551 -0.053937124 -0.113416468 -0.067810107 0.989762235
1311867190.263380766 0.673655502 -0.329684409 -0.137695615 -0.052709772 -0.112097171 -0.068761901 0.989912979
1311867190.299376011 0.679215208 -0.345969775 -0.142379329 -0.054528084 -0.112048207 -0.066970483 0.989942848
1311867190.331358910 0.709848440 -0.329385128 -0.123743907 -0.050465785 -0.118140979 -0.065388868 0.989555562
1311867190.363436460 0.706124779 -0.315028373 -0.128174645 -0.048624265 -0.117286167 -0.065743609 0.989725929
1311867190.399467468 0.743886471 -0.320354208 -0.102885729 -0.049147101 -0.123883598 -0.065035374 0.988942777
1311867190.431374311 0.759691842 -0.321943645 -0.100178992 -0.050569282 -0.125091205 -0.064288405 0.988767889
1311867190.463340521 0.753310750 -0.327592136 -0.107652596 -0.053611562 -0.122585594 -0.064583521 0.988902190
1311867190.499356985 0.759067870 -0.321400844 -0.098834686 -0.051853105 -0.123851832 -0.063978564 0.988877506
1311867190.531808853 0.786061548 -0.315253344 -0.087774729 -0.051396237 -0.127892951 -0.063746885 0.988401818
1311867190.563352585 0.784822456 -0.320768234 -0.091112432 -0.053727889 -0.126103839 -0.064399253 0.988465413
1311867190.599450588 0.791946599 -0.328238380 -0.083231525 -0.055311280 -0.126778365 -0.063763400 0.988333009
1311867190.631420612 0.800483250 -0.318607211 -0.078662587 -0.053941190 -0.128209861 -0.063724521 0.988226576
1311867190.663424253 0.836518235 -0.327149462 -0.072082571 -0.055502602 -0.133117619 -0.063659755 0.987495112
1311867190.699639082 0.819506307 -0.302619745 -0.069477187 -0.050807900 -0.129286512 -0.066028650 0.988101094
1311867190.731380701 0.833424949 -0.315928070 -0.064779188 -0.054187533 -0.131874457 -0.064066100 0.987708648
1311867190.763475180 0.844492392 -0.305997041 -0.050238707 -0.052886187 -0.134550778 -0.065129607 0.987348608
1311867190.799432516 0.837207830 -0.318050201 -0.061445927 -0.056396434 -0.132412592 -0.065966021 0.987387883
1311867190.831710577 0.851728171 -0.316718243 -0.053834793 -0.055917969 -0.134470144 -0.066706044 0.987087263
1311867190.863425970 0.857859324 -0.319732013 -0.051531522 -0.055196590 -0.134392720 -0.067136378 0.987109234
1311867190.899432182 0.862529475 -0.302873577 -0.036632915 -0.051850807 -0.135862771 -0.068803731 0.986974593
1311867190.931647062 0.865831479 -0.332012161 -0.048361715 -0.057420060 -0.135549006 -0.068297683 0.986744562
1311867190.963532209 0.890756542 -0.320731141 -0.021657398 -0.053474659 -0.140969539 -0.067473625 0.986263332
1311867190.999439955 0.895797544 -0.311640280 -0.017826211 -0.052009798 -0.141573019 -0.068092762 0.986212673
1311867191.031327248 0.906311053 -0.317036927 -0.016386167 -0.055464875 -0.142743502 -0.069081469 0.985786838
1311867191.063627481 0.916754145 -0.323939565 0.001064861 -0.055696148 -0.144534613 -0.069886526 0.985456015
1311867191.099431992 0.916715028 -0.310859103 -0.007174182 -0.052693524 -0.142877745 -0.070308118 0.985832699
1311867191.131302834 0.935094504 -0.303479945 0.013478951 -0.052194815 -0.146502131 -0.071301304 0.985255779
1311867191.163395405 0.931037168 -0.324409276 0.006863790 -0.055726153 -0.144583156 -0.071352731 0.985342120
1311867191.199388981 0.937970437 -0.311247407 0.009942965 -0.052768863 -0.144587071 -0.072327765 0.985433265
1311867191.231394529 0.960995177 -0.318294992 0.028476431 -0.054956099 -0.148923048 -0.071466698 0.984730554
1311867191.263467789 0.966826151 -0.307425661 0.028723186 -0.052502630 -0.148220253 -0.071536289 0.984965375
1311867191.299713612 0.982867117 -0.310432542 0.033992163 -0.053610095 -0.150124010 -0.072221681 0.984567300
1311867191.331659555 0.982696577 -0.304175101 0.039530844 -0.053962233 -0.148977709 -0.072619506 0.984692910
1311867191.363435745 0.979588999 -0.315074023 0.041355757 -0.056068084 -0.148645464 -0.072695827 0.984619831
1311867191.399571180 0.978977748 -0.309594967 0.030912241 -0.053488731 -0.147660618 -0.075359463 0.984711252
1311867191.431588173 1.001569422 -0.301891873 0.051354094 -0.052726330 -0.152000193 -0.074491229 0.984157981
1311867191.463413715 1.001309844 -0.303334307 0.059629972 -0.052872110 -0.150954223 -0.074900976 0.984280045
1311867191.499653339 1.010301697 -0.309573874 0.058040260 -0.054075940 -0.152657128 -0.075161214 0.983932104
1311867191.531446218 1.030730024 -0.322733257 0.061926213 -0.056970117 -0.156657112 -0.075197424 0.983136970
1311867191.563638926 1.026175856 -0.311117613 0.063982114 -0.054567304 -0.155195564 -0.075123065 0.983510687
1311867191.599846840 1.035543108 -0.299901709 0.074961866 -0.053293413 -0.156901339 -0.074667244 0.983344591
1311867191.631468773 1.038029560 -0.309682072 0.072521119 -0.056660301 -0.156980684 -0.074611728 0.983147886
1311867191.663619757 1.047095510 -0.315971282 0.080079428 -0.057784803 -0.159350384 -0.075536816 0.982630430
1311867191.699572802 1.065145925 -0.305293586 0.089665110 -0.056260987 -0.162665252 -0.074310337 0.982269154
1311867191.731487513 1.065363349 -0.317799506 0.097819698 -0.059434372 -0.161820749 -0.075046781 0.982165760
1311867191.763579369 1.065546155 -0.305036542 0.098916612 -0.056136891 -0.161507192 -0.075633218 0.982366374
1311867191.799770832 1.063650863 -0.303478318 0.099613628 -0.056883392 -0.161392968 -0.075024166 0.982388907
1311867191.831511021 1.075112018 -0.310149632 0.105920770 -0.058567168 -0.164109123 -0.075284728 0.981819888
1311867191.863470554 1.070541010 -0.297254889 0.101463377 -0.056408697 -0.162851973 -0.074088476 0.982246502
1311867191.899623394 1.076903458 -0.307420676 0.105557384 -0.059982748 -0.164647976 -0.075261859 0.981645948
1311867191.931630135 1.082674979 -0.307894787 0.114151544 -0.060148461 -0.165717696 -0.075857177 0.981409953
1311867191.963469744 1.081031387 -0.298312326 0.110137146 -0.058133378 -0.164926161 -0.075045380 0.981727082
1311867191.999526262 1.088804457 -0.307801337 0.111450268 -0.061846101 -0.166377309 -0.075782133 0.981198614
1311867192.031527281 1.090485411 -0.307924987 0.125274910 -0.061256652 -0.166462676 -0.076376308 0.981175040
1311867192.063495159 1.088137198 -0.306190278 0.125389287 -0.059631631 -0.166324821 -0.075691200 0.981351601
1311867192.099805593 1.103375763 -0.300967703 0.123680459 -0.059645478 -0.167949860 -0.075654117 0.981076814
1311867192.131666183 1.087607069 -0.297717518 0.126912557 -0.058912522 -0.164477358 -0.076328735 0.981656986
1311867192.163515806 1.093966808 -0.308347732 0.121888861 -0.060120031 -0.164631138 -0.076010426 0.981582694
1311867192.199652910 1.116389558 -0.295378582 0.148293457 -0.058054464 -0.169681275 -0.077363943 0.980740926
1311867192.231699467 1.130542665 -0.294667369 0.164752904 -0.057436169 -0.173056765 -0.074891957 0.980379333
1311867192.263542175 1.117429166 -0.297434144 0.143879036 -0.057334296 -0.168709991 -0.076959786 0.980982624
1311867192.299473047 1.116297770 -0.282889504 0.162951682 -0.055087309 -0.167865769 -0.076847903 0.981264935
1311867192.331518888 1.114587602 -0.286842946 0.164868237 -0.054913365 -0.166289725 -0.079116866 0.981362711
1311867192.363619804 1.120085663 -0.300170467 0.149035333 -0.057098423 -0.165738476 -0.077349083 0.981472184
1311867192.399490595 1.124006623 -0.275653550 0.167855311 -0.052129719 -0.165780176 -0.079110345 0.981601232
1311867192.431620121 1.094910534 -0.275018264 0.170605679 -0.051158608 -0.158645837 -0.079711432 0.982781961
1311867192.463541985 1.127873950 -0.287271095 0.166749916 -0.052687127 -0.164225949 -0.076128117 0.982068437
1311867192.499590158 1.164309220 -0.287445696 0.188478704 -0.052574518 -0.170747709 -0.075027905 0.981046356
1311867192.531620026 1.160169009 -0.311756413 0.186535833 -0.056385392 -0.168988502 -0.074799498 0.981156771
1311867192.563632488 1.170405842 -0.302543228 0.192631020 -0.053056049 -0.169656224 -0.074887711 0.981220491
1311867192.599631786 1.178921563 -0.294635206 0.209742124 -0.052000588 -0.171600579 -0.074767915 0.980947980
1311867192.631520987 1.178350973 -0.298996940 0.206892988 -0.051890894 -0.169839107 -0.075728258 0.981186651
1311867192.663624763 1.181843392 -0.297644367 0.204263604 -0.050814041 -0.169796466 -0.076440057 0.981195195
1311867192.699606895 1.177154424 -0.301745554 0.195093074 -0.052623820 -0.166609929 -0.073716323 0.981854250
1311867192.731618404 1.183844588 -0.307589591 0.200594807 -0.053177567 -0.168106876 -0.074843225 0.981483936
1311867192.763642311 1.188681246 -0.295607869 0.202233757 -0.050648313 -0.168601695 -0.075256331 0.981501249
1311867192.799500465 1.196355726 -0.299231992 0.212468423 -0.051997565 -0.169764683 -0.074892792 0.981258006
1311867192.831693172 1.202755583 -0.311374380 0.214803498 -0.053848971 -0.171260114 -0.076353824 0.980785581
1311867192.863604069 1.202329991 -0.299502646 0.211030187 -0.051381743 -0.170548329 -0.076971445 0.980993670
1311867192.899653673 1.214318050 -0.305744478 0.214067184 -0.053848382 -0.172438897 -0.078530990 0.980407090
1311867192.931655645 1.207031218 -0.301004436 0.224272809 -0.052923511 -0.172383314 -0.078348413 0.980481831
1311867192.963824272 1.216868696 -0.286120058 0.228067451 -0.049770281 -0.174032614 -0.077717432 0.980405819
1311867192.999714136 1.230502994 -0.288543289 0.238434206 -0.051632508 -0.176306181 -0.077953947 0.979884379
1311867193.031653404 1.230670108 -0.299855830 0.233667448 -0.053438328 -0.176591982 -0.078558706 0.979687780
1311867193.063615799 1.231109526 -0.294695064 0.230557349 -0.052394167 -0.176143290 -0.077937986 0.979874514
1311867193.099626541 1.219740595 -0.273213298 0.229632585 -0.049517958 -0.172372005 -0.080713998 0.980469844
1311867193.131635666 1.241459755 -0.282019783 0.251038211 -0.050601505 -0.177889550 -0.080112953 0.979477774
1311867193.163808823 1.229517647 -0.271207175 0.248710309 -0.049466942 -0.174784517 -0.078501024 0.980224966
1311867193.199591637 1.242524013 -0.283407737 0.262117708 -0.053667490 -0.178654975 -0.078846489 0.979278016
1311867193.231633663 1.266314638 -0.276966177 0.279143885 -0.051028070 -0.184303999 -0.077444273 0.978483805
1311867193.263554096 1.239191872 -0.272816508 0.259367946 -0.051590234 -0.176454631 -0.077619532 0.979886432
1311867193.299517155 1.258900152 -0.290824757 0.266767624 -0.055284071 -0.180286996 -0.077505175 0.978996026
1311867193.331430197 1.259137065 -0.298056385 0.258659407 -0.055675697 -0.179659639 -0.077921774 0.979056090
1311867193.363678455 1.255814812 -0.286149690 0.261894641 -0.054335699 -0.178467417 -0.078802654 0.979278895
1311867193.399556637 1.243126571 -0.281870279 0.263991026 -0.053400869 -0.175395415 -0.079513849 0.979827711
1311867193.431816816 1.246944941 -0.275876394 0.265920309 -0.050367786 -0.175505003 -0.081797642 0.979780703
1311867193.463559389 1.260537665 -0.266056852 0.272028652 -0.049658305 -0.178152197 -0.079132660 0.979557997
1311867193.499548674 1.249802022 -0.286035153 0.256406365 -0.054113863 -0.173432872 -0.078909595 0.980186719
1311867193.531618834 1.272660890 -0.289068519 0.270597802 -0.053516848 -0.178820885 -0.078179732 0.979309434
1311867193.563584328 1.272310530 -0.270559429 0.286880621 -0.050437377 -0.178803017 -0.077780305 0.979507926
1311867193.599533081 1.285636502 -0.291148267 0.281325136 -0.054681060 -0.180863837 -0.078755008 0.978823734
1311867193.631742239 1.283737576 -0.277259302 0.280541590 -0.050520538 -0.179604213 -0.077929015 0.979345225
1311867193.663590908 1.289251999 -0.279521642 0.277348530 -0.051731816 -0.179292948 -0.078134038 0.979322689
1311867193.699539185 1.299239927 -0.288411246 0.289397247 -0.053494510 -0.181536682 -0.078704373 0.978768814
1311867193.731568336 1.304305089 -0.275545965 0.290301688 -0.049948888 -0.182322720 -0.079362263 0.978756949
1311867193.763567209 1.310123836 -0.278401319 0.290806825 -0.051553697 -0.181994357 -0.078119397 0.978834833
1311867193.799691200 1.298883285 -0.273865503 0.297766269 -0.050532741 -0.179509050 -0.079608842 0.979226927
1311867193.831554651 1.308215091 -0.286050346 0.290787379 -0.052381897 -0.179909348 -0.079507885 0.979064482
1311867193.863523006 1.316992483 -0.275709006 0.298107983 -0.050596033 -0.181778054 -0.078570050 0.978888925
1311867193.899689674 1.315613403 -0.271825573 0.308228167 -0.049208022 -0.180808313 -0.078850383 0.979116715
1311867193.931566954 1.325367251 -0.280169592 0.300318492 -0.050625474 -0.181070840 -0.078844544 0.978996399
1311867193.963704348 1.339072208 -0.274862202 0.307939690 -0.049877604 -0.183857206 -0.077880959 0.978592514
1311867193.999702692 1.332144462 -0.281673163 0.306211381 -0.051209925 -0.181358738 -0.078123142 0.978970544
1311867194.031688929 1.332652245 -0.279962628 0.308311731 -0.050243524 -0.180144402 -0.078145471 0.979243008
1311867194.063653469 1.332471107 -0.272725787 0.312533961 -0.049088778 -0.179135664 -0.079059953 0.979413207
1311867194.099680185 1.326100420 -0.276284351 0.312988881 -0.050045804 -0.176898225 -0.078863890 0.979787182
1311867194.131719589 1.331516522 -0.272358467 0.315234743 -0.048470908 -0.177451557 -0.079636074 0.979703839
1311867194.163586140 1.317901949 -0.258187414 0.304523046 -0.046449328 -0.172869169 -0.080755356 0.980529083
1311867194.199684620 1.337535133 -0.254553239 0.329846254 -0.045512425 -0.178661830 -0.078781481 0.979694875
1311867194.231548786 1.346681255 -0.261629628 0.327302474 -0.046566248 -0.180439496 -0.079521650 0.979259659
1311867194.263618708 1.328466895 -0.248583175 0.323695444 -0.044374183 -0.176099114 -0.083102629 0.979854064
1311867194.299715996 1.343963643 -0.261930306 0.323832253 -0.047295919 -0.179235049 -0.081008076 0.979324045
1311867194.331760645 1.349602055 -0.266292501 0.322803713 -0.048153224 -0.180585125 -0.080462521 0.979079191
1311867194.363705635 1.353874495 -0.271309820 0.327020197 -0.050046259 -0.181771519 -0.081226250 0.978701580
1311867194.399610519 1.347275354 -0.270438720 0.329130249 -0.049682180 -0.180544373 -0.082084090 0.978875688
1311867194.431803703 1.349809023 -0.270212890 0.328822408 -0.048864224 -0.180931487 -0.081097650 0.978927605
1311867194.463874817 1.346967997 -0.261301080 0.333001251 -0.047093723 -0.180176341 -0.080726918 0.979184269
1311867194.499629021 1.351735899 -0.266841556 0.336601808 -0.048090501 -0.181506966 -0.081557167 0.978821206
1311867194.531606436 1.334131539 -0.263475545 0.323668415 -0.046361538 -0.176821196 -0.084331079 0.979526999
1311867194.563735723 1.351325361 -0.252061783 0.335260207 -0.044506071 -0.181543412 -0.082174112 0.978932385
1311867194.599622488 1.366554962 -0.276509493 0.333053774 -0.049844165 -0.184440509 -0.081437992 0.978194823
1311867194.631888390 1.356552555 -0.271150876 0.331637243 -0.049023702 -0.182186828 -0.082407158 0.978577384
1311867194.663613796 1.348711807 -0.270340905 0.333570670 -0.049763279 -0.180868755 -0.083726326 0.978672577
1311867194.699671030 1.354000586 -0.267848909 0.332532376 -0.048864315 -0.181550958 -0.084302476 0.978542090
1311867194.731755018 1.357382545 -0.263740403 0.333951287 -0.048680630 -0.181901782 -0.083584796 0.978547658
1311867194.763585806 1.366888456 -0.272455657 0.341621229 -0.050942562 -0.183654471 -0.082784692 0.978173086
1311867194.799725771 1.363240741 -0.258054937 0.340613720 -0.047835423 -0.182742517 -0.083690241 0.978423675
1311867194.831891298 1.360958350 -0.257717457 0.350308743 -0.048474382 -0.182479575 -0.083376418 0.978468095
1311867194.863668442 1.352252492 -0.250652048 0.340452289 -0.046868506 -0.179742154 -0.084157006 0.978986057
1311867194.899587870 1.358064533 -0.263787474 0.335430375 -0.050092757 -0.180435758 -0.085411654 0.978590058
1311867194.931822777 1.352727224 -0.269894652 0.330657459 -0.051958520 -0.179725021 -0.085004921 0.978658977
1311867194.963863850 1.354339430 -0.262289348 0.338666078 -0.049754264 -0.181395865 -0.084688874 0.978492641
1311867194.999856710 1.356627909 -0.263624370 0.340056954 -0.050419834 -0.182127454 -0.083599832 0.978416322
1311867195.031823397 1.347335278 -0.267111876 0.340528552 -0.050866433 -0.181769043 -0.082496364 0.978553510
1311867195.063658953 1.342063908 -0.273854882 0.337333221 -0.050921540 -0.182041547 -0.082552109 0.978495284
1311867195.099839211 1.346151318 -0.262586029 0.337890086 -0.048929907 -0.183076057 -0.083113451 0.978356364
1311867195.131755114 1.343324740 -0.268149418 0.338269874 -0.049628817 -0.182273527 -0.084097082 0.978386949
1311867195.163738966 1.345348288 -0.262030786 0.333245639 -0.048467320 -0.183293270 -0.083824174 0.978278081
1311867195.199682236 1.338840988 -0.266622396 0.323141273 -0.050723649 -0.182495301 -0.083652903 0.978327536
1311867195.231953382 1.341717396 -0.275013030 0.326887776 -0.052255837 -0.184147188 -0.083426600 0.977956616
1311867195.263959408 1.340889047 -0.273135703 0.328001983 -0.051772794 -0.183697841 -0.083946542 0.978022320
1311867195.299842596 1.330063769 -0.261692920 0.331002191 -0.049976118 -0.181938787 -0.083804916 0.978456643
1311867195.331663132 1.327899106 -0.268762401 0.325516992 -0.050200859 -0.181745311 -0.084642749 0.978408974
1311867195.363660097 1.331177156 -0.280492162 0.311201249 -0.052022281 -0.181804570 -0.083389406 0.978410439
1311867195.399819374 1.316442700 -0.270645494 0.313615805 -0.050644491 -0.179218879 -0.083989143 0.978908348
1311867195.431774616 1.315212764 -0.276250424 0.311579038 -0.051175425 -0.179558802 -0.084562428 0.978769078
1311867195.463774204 1.314973157 -0.271463145 0.308342861 -0.050023228 -0.180575783 -0.083652453 0.978719740
1311867195.499860525 1.320152592 -0.277576960 0.307711410 -0.052555965 -0.181700185 -0.082599001 0.978468353
1311867195.531826735 1.300241099 -0.271078524 0.309404671 -0.050875916 -0.178533460 -0.083681665 0.979047917
1311867195.563720703 1.300628073 -0.274969835 0.298589569 -0.051267504 -0.178736712 -0.083826337 0.978978026
1311867195.599756002 1.304541702 -0.280379850 0.301588090 -0.052765247 -0.180182261 -0.084053980 0.978613872
1311867195.631793976 1.304227558 -0.285809508 0.298440561 -0.053458801 -0.180468776 -0.084342389 0.978498615
1311867195.663754940 1.292762439 -0.282975482 0.289883111 -0.052808742 -0.178648382 -0.083563376 0.978934704
1311867195.699922323 1.283907612 -0.282991230 0.283856828 -0.053178149 -0.177378426 -0.083946787 0.979112821
1311867195.732031822 1.279470670 -0.284629525 0.287679199 -0.053052081 -0.177441581 -0.083772283 0.979123162
1311867195.767661810 1.276899135 -0.284766595 0.280803792 -0.052754268 -0.177282886 -0.083311755 0.979207290
1311867195.799635410 1.268888511 -0.288567735 0.274190743 -0.054173901 -0.175877272 -0.083525505 0.979365031
1311867195.831754684 1.267862278 -0.287296529 0.270247541 -0.053197009 -0.175910869 -0.082977121 0.979459158
1311867195.867630005 1.273833232 -0.289046058 0.274134624 -0.053633783 -0.178584928 -0.082988833 0.978950302
1311867195.899840355 1.263420610 -0.288718251 0.271681088 -0.054709586 -0.176803187 -0.082946845 0.979217706
1311867195.931914568 1.257576526 -0.292045260 0.266405251 -0.055377798 -0.175802331 -0.082676445 0.979383196
1311867195.967736721 1.258060934 -0.287319014 0.265893656 -0.054915580 -0.176671384 -0.081762990 0.979329523
1311867195.999657631 1.247910065 -0.280836165 0.262406059 -0.054643489 -0.174890275 -0.081665626 0.979672499
1311867196.031886101 1.251077125 -0.297345515 0.260905560 -0.057628205 -0.175532041 -0.081192736 0.979425971
1311867196.067753792 1.241154199 -0.282571374 0.259024713 -0.055056305 -0.173383879 -0.080891923 0.979981291
1311867196.099654198 1.230031170 -0.285608798 0.255506513 -0.056890836 -0.171472446 -0.080401948 0.980253110
1311867196.131796122 1.241969245 -0.302683724 0.252812956 -0.059700119 -0.174823685 -0.080091422 0.979519239
1311867196.167746544 1.237236099 -0.288301543 0.253905812 -0.057159702 -0.174390753 -0.079858887 0.979766907
1311867196.199711323 1.221865058 -0.288118123 0.249315356 -0.057665482 -0.171125032 -0.080859209 0.980230944
1311867196.231920242 1.219226203 -0.294227650 0.245158007 -0.058361938 -0.170715334 -0.080021794 0.980329879
1311867196.267924309 1.214435821 -0.292407238 0.240806405 -0.058288170 -0.169962630 -0.080951192 0.980388748
1311867196.299732447 1.204208620 -0.300394461 0.231037952 -0.059951205 -0.167886493 -0.082265147 0.980536804
1311867196.331832647 1.211596800 -0.301392747 0.235456888 -0.059606725 -0.170318566 -0.081535971 0.980199219
1311867196.368728638 1.202241169 -0.297338588 0.229316192 -0.059760360 -0.168073203 -0.081445064 0.980584927
1311867196.399738789 1.193385526 -0.303516930 0.228350575 -0.061732822 -0.166526826 -0.081323510 0.980736642
1311867196.432020426 1.190042197 -0.297971717 0.225511390 -0.060315662 -0.166625100 -0.080612139 0.980866851
1311867196.467799664 1.189893286 -0.301796911 0.221518629 -0.061910881 -0.166611046 -0.080560517 0.980774085
1311867196.499768257 1.185159277 -0.304451146 0.224298909 -0.062723751 -0.166452889 -0.080666723 0.980740560
1311867196.531925440 1.179609584 -0.295948131 0.221601127 -0.060823767 -0.166084270 -0.080118908 0.980967607
1311867196.567767143 1.177733488 -0.295925429 0.217143981 -0.062095226 -0.165881710 -0.079493154 0.980973129
1311867196.599713087 1.169096705 -0.302509771 0.210425724 -0.063761705 -0.164363584 -0.079684007 0.981106272
1311867196.631993532 1.163361608 -0.297169534 0.207151884 -0.062629086 -0.163529930 -0.078514881 0.981412743
1311867196.667737007 1.154042934 -0.293161766 0.205605360 -0.062960403 -0.162314759 -0.078055204 0.981629916
1311867196.699700117 1.152468986 -0.296278695 0.206167599 -0.064137556 -0.162850925 -0.078403920 0.981437097
1311867196.731759548 1.141773641 -0.294911700 0.200867085 -0.064208182 -0.160870461 -0.078821760 0.981725590
1311867196.767707109 1.129686166 -0.300283308 0.196430905 -0.066434499 -0.159156773 -0.078407107 0.981889965
1311867196.799736500 1.131628714 -0.303831520 0.195396992 -0.067282872 -0.160451477 -0.078220298 0.981636350
1311867196.831867456 1.128817521 -0.302129083 0.194446544 -0.066490988 -0.160244793 -0.078612452 0.981692741
1311867196.867749453 1.115678004 -0.291828820 0.188038570 -0.064986752 -0.157892816 -0.078500981 0.982183372
